"Student_ID","Certif.bin","Section","Gender","birth.year","Country","Diploma","EMLYON.et","Formation","CSP","How.heard","Exp.crea","Curiosity.MOOC","Certif.self.sat","Rencontres","Certif.work","Incitation","Temps.Dispo","Exp.MOOC","Completion.proba","EMLyon","Country_HDI","Country_HDI.fin","age","CSP.fin","Temps.dispo.fin"
66806,1,"Laboratoire, MOOC Effectuation #3","un homme",1982,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je suis en train de créer mon entreprise (phase de démarrage)","1","4","4","1","3","Entre deux et quatre heures","Oui, dont certains intégralement","4","Non","TH","TH",31,"Cadres et professions intellectuelles","Entre deux et quatre heures"
67102,1,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",1973,"Maroc","Bac+3 (Licence ou équivalent)","Non","Management/Gestion d'entreprise","Artisans, commerÃ§ants, chefs d'entreprise","par mon milieu universitaire (Professeur, etc)","J'ai lancé ma première société il y a plus d'un an","4","5","4","3","5","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Non","H","H&M",40,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
37485,1,"MOOC Effectuation #3, Laboratoire","une femme",1980,"France","Bac+5 (Master ou équivalent)","Non","Education et formation des enseignants","Cadres et professions intellectuelles","autre","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","1","3","1","1","3","Entre deux et quatre heures","Oui, dont certains intégralement","5","Non","TH","TH",33,"Cadres et professions intellectuelles","Entre deux et quatre heures"
66102,1,"Laboratoire, MOOC Effectuation #3","un homme",1988,"France","Bac+5 (Master ou équivalent)","Oui","Management/Gestion d'entreprise","En recherche d'emploi","par une communication de l'EMLYON","J'ai un projet de création d'entreprise (phase de réflexion)","3","3","4","3","3","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","5","Oui","TH","TH",25,"En recherche d'emploi","Moins de deux heures"
65497,1,"Laboratoire, MOOC Effectuation #3","un homme",1991,"France","Bac+5 (Master ou équivalent)","Non","Autre","Etudiants","par mon milieu professionnel (collègue)","Je n'ai aucune expérience en création d'entreprise","2","1","1","3","3","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",22,"Etudiants","Moins de deux heures"
66215,1,"Laboratoire, MOOC Effectuation #3","un homme",1992,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Autre","Etudiants","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise","2","4","4","2","3","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",21,"Etudiants","Entre deux et quatre heures"
65603,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","une femme",1949,"France","Bac+5 (Master ou équivalent)","Non","Communication et sciences de l'information (Journalisme\, etc)","Cadres et professions intellectuelles","par une communication de Unow","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","1","2","1","1","5","Entre deux et quatre heures","Oui, dont certains intégralement","5","Non","TH","TH",64,"Cadres et professions intellectuelles","Entre deux et quatre heures"
66681,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","un homme",1987,"Etats-Unis d'Amérique","Bac+5 (Master ou équivalent)","Oui","Management/Gestion d'entreprise","Employés","autre","J'ai un projet de création d'entreprise (phase de réflexion),J'ai déjÃ  créé plusieurs entreprises","3","1","1","1","3","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Oui","TH","TH",26,"Employés","Entre deux et quatre heures"
26710,1,"Laboratoire, MOOC Effectuation #3","un homme",1981,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","En recherche d'emploi","par un article ou un blog sur Internet","J'ai un projet de création d'entreprise (phase de réflexion)","1","4","5","1","4","Plus de six heures","Oui, dont certains intégralement","5","Non","TH","TH",32,"En recherche d'emploi","Plus de six heures"
67234,1,"MOOC Effectuation #3, Laboratoire","un homme",1961,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par une communication de l'EMLYON","Je suis en train de créer mon entreprise (phase de démarrage)","3","2","4","1","4","Entre une et deux heures","Oui, dont certains intégralement","5","Non","TH","TH",52,"Cadres et professions intellectuelles","Moins de deux heures"
64423,1,"Laboratoire, MOOC Effectuation #3","un homme",1976,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","autre","Je n'ai aucune expérience en création d'entreprise","2","3","3","3","2","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",37,"Cadres et professions intellectuelles","Moins de deux heures"
65092,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","une femme",1961,"France","Bac+5 (Master ou équivalent)","Non","Géographie\, architecture\, urbanisme et aménagement du territoire","Cadres et professions intellectuelles","sur un réseau social","Je suis en train de créer mon entreprise (phase de démarrage)","5","5","1","5","3","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",52,"Cadres et professions intellectuelles","Entre deux et quatre heures"
68014,1,"MOOC Effectuation #3","un homme",1972,"France","Bac+5 (Master ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","En recherche d'emploi","par un ami ou une connaissance","Je suis en train de créer mon entreprise (phase de démarrage)","4","3","3","1","4","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",41,"En recherche d'emploi","Entre deux et quatre heures"
65039,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","un homme",1973,"France","Bac+5 (Master ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","En recherche d'emploi","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise","4","2","2","1","3","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",40,"En recherche d'emploi","Moins de deux heures"
66449,1,"Laboratoire, MOOC Effectuation #3","un homme",1995,"France","Bac ou équivalent","Non","Management/Gestion d'entreprise","Etudiants","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","1","3","3","3","3","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",18,"Etudiants","Moins de deux heures"
36133,1,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","une femme",1959,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Artisans, commerÃ§ants, chefs d'entreprise","par un article ou un blog sur Internet","J'ai déjÃ  créé plusieurs entreprises","2","5","5","1","5","Entre quatre et six heures","Oui, dont certains intégralement","4","Non","TH","TH",54,"Artisans, commerÃ§ants, chefs d'entreprise","Entre quatre et six heures"
65178,1,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",1983,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Mathématiques\, informatique","Artisans, commerÃ§ants, chefs d'entreprise","par un article ou un blog sur Internet","J'ai déjÃ  créé plusieurs entreprises","1","1","1","1","1","Moins d'une heure","Oui, dont certains intégralement","5","Non","TH","TH",30,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
65415,1,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",NA,"Canada francophone (Québec)","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par mon milieu universitaire (Professeur, etc)","J'ai lancé ma première société il y a plus d'un an,J'ai déjÃ  créé plusieurs entreprises,J'accompagne des créateurs d'entreprises dans le cadre de mon travail","5","3","1","1","3","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",NA,"Cadres et professions intellectuelles","Entre deux et quatre heures"
64502,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","un homme",1989,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Professions intermédiaires","sur un réseau social","J'ai un projet de création d'entreprise (phase de réflexion)","3","4","5","1","3","Entre deux et quatre heures","Oui, dont certains intégralement","4","Non","TH","TH",24,"Autre","Entre deux et quatre heures"
65189,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","une femme",1970,"France","Bac+5 (Master ou équivalent)","Non","Langues et lettres","Cadres et professions intellectuelles","par une communication de l'EMLYON","J'ai un projet de création d'entreprise (phase de réflexion)","1","1","2","1","3","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",43,"Cadres et professions intellectuelles","Moins de deux heures"
65159,1,"Laboratoire Effectuation #3, MOOC Effectuation #3, Laboratoire","un homme",1966,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Management/Gestion d'entreprise","Artisans, commerÃ§ants, chefs d'entreprise","par un article ou un blog sur Internet","J'ai déjÃ  créé plusieurs entreprises","3","3","3","1","5","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",47,"Artisans, commerÃ§ants, chefs d'entreprise","Entre deux et quatre heures"
65221,1,"MOOC Effectuation #3, Laboratoire","un homme",NA,"Tchad","Bac+3 (Licence ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","Employés","sur un réseau social","J'ai un projet de création d'entreprise (phase de réflexion)","5","4","4","2","5","Entre une et deux heures","Oui, dont certains intégralement","5","Non","B","B",NA,"Employés","Moins de deux heures"
64253,1,"MOOC Effectuation #3, Laboratoire","une femme",1958,"France","Bac+8 (Doctorat ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par une communication de l'EMLYON","Je n'ai aucune expérience en création d'entreprise","1","2","1","1","1","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","1","Non","TH","TH",55,"Cadres et professions intellectuelles","Moins de deux heures"
33476,1,"Laboratoire, MOOC Effectuation #3","un homme",1983,"Côte d'Ivoire","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","En recherche d'emploi","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","1","4","4","1","4","Entre une et deux heures","Oui, dont certains intégralement","4","Non","B","B",30,"En recherche d'emploi","Moins de deux heures"
64534,1,"Laboratoire, MOOC Effectuation #3","un homme",1948,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion dâ€™entreprise","Retraités","par un ami ou une connaissance","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","3","1","1","1","5","Entre une et deux heures","Oui, mais tous suivis partiellement","3","Non","TH","TH",65,"Autre","Moins de deux heures"
67630,1,"Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",1977,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise,Je suis en train de créer mon entreprise (phase de démarrage)","3","3","4","2","4","Entre deux et quatre heures","Oui, mais tous suivis partiellement","4","Non","TH","TH",36,"Cadres et professions intellectuelles","Entre deux et quatre heures"
65160,1,"Laboratoire, MOOC Effectuation #3","un homme",1972,"France","Bac+5 (Master ou équivalent)","Non","Mathématiques\, informatique","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","2","3","2","1","3","Entre une et deux heures","Oui, mais tous suivis partiellement","4","Non","TH","TH",41,"Cadres et professions intellectuelles","Moins de deux heures"
41827,1,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",1959,"France","Bac+8 (Doctorat ou équivalent)","Non","Sciences médicales","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J'ai un projet de création d'entreprise (phase de réflexion)","3","4","1","1","3","Entre une et deux heures","Oui, dont certains intégralement","5","Non","TH","TH",54,"Cadres et professions intellectuelles","Moins de deux heures"
66410,1,"Laboratoire, MOOC Effectuation #3","un homme",1972,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise","4","4","3","1","2","Entre quatre et six heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",41,"Cadres et professions intellectuelles","Entre quatre et six heures"
64467,1,"Laboratoire, MOOC Effectuation #3","un homme",1990,"France","Bac ou équivalent","Non","Management/Gestion d'entreprise","Employés","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","5","3","2","1","4",NA,NA,NA,"Non","TH","TH",23,"Employés",NA
