"Student_ID","Current.Score","Section","Gender","birth.year","Country","Diploma","Formation","CSP","How.heard","Exp.crea","Curiosity.MOOC","Certif.self.sat","Rencontres","Certif.work","Incitation","Mot","Temps.Dispo","Exp.MOOC","Completion.proba","EMLyon","Instit.brand","motiv.princ","diffic","encad.disp","How.contact","entour","entour.inter","Satisf","Proba.reco","Eval.diffic","Estimated.hours","Part.labo","Plat.satisf","Peer.eval.relev","Country_HDI","Country_HDI.fin","CSP.fin","Temps.dispo.fin","EMLyon.et"
32723,NA,"Laboratoire, Effectuation #2","une femme","1985","France","Bac+3 (Licence ou Èquivalent)","Autre","En recherche d'emploi","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","4","3","3","2","5","aide a l'entrepeunariat","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non","5. Non, ce n'Ètait pas un critËre important","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈs ‡† ‡† utiliser la plateforme","TrËs disponibles","je n'ai pas ÈchangÈ avec les autres participants","Oui, autre cas de figure (voisins..)","S'encourager mutuellement ‡† poursuivre le MOOC","3","5","Moyen","De 1 ‡† 2 heures","Oui\, j'ai soumis un projet en tant que Porteur de Projet","Satisfaisante","4","TH","TH","En recherche d'emploi","Entre deux et quatre heures","0"
29905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25404,NA,"Effectuation #2","un homme","1970","Maroc","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Artisans, commerÁants, chefs d'entreprise","sur un rÈseau social","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","1","4","2","5","5",NA,"Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non","3. Oui, cela a aidÈ","Le plaisir d'apprendre","Aucune difficultÈ rencontrÈe",NA,"je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","5","Facile","De 30 minutes ‡† 1 heure","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","5","H","H&M","Artisans, commerÁants, chefs d'entreprise","Entre deux et quatre heures","0"
22598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,100,"Effectuation #2","un homme","1960","Togo","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je suis en train de crÈer mon entreprise (phase de dÈmarrage)","1","2","3","1","2","Pour avoir une meilleure connaissance de l'entreprenariat","Entre une et deux heures","Oui, dont certains intÈgralement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","Cadres et professions intellectuelles","Moins de deux heures","0"
27328,NA,"Effectuation #2","un homme","1970","Niger","Bac+5 (Master ou Èquivalent)","Sciences sociales (Èconomie\, sciences politiques\, sociologie\, etc)","EmployÈs","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","5","3","3","2","4","je suis trËs interesse par le thËme car je souhaite crÈer une entreprise","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","EmployÈs","Entre deux et quatre heures","0"
32041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5833,NA,"Effectuation #2","une femme","1979","France","Bac+8 (Doctorat ou Èquivalent)","Sciences humaines (histoire\, archÈologie\, philosophie\, etc)","En recherche d'emploi","sur un rÈseau social","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","4","5","1","4","rÈflexion en cours sur la crÈation d'entreprise","Entre deux et quatre heures","Oui, dont certains intÈgralement","5","Non","4. Non, n'Ètait pas le critËre principal","Le fait de pouvoir valoriser l'attestation dans mes Ètudes ou ma carriËre","Aucune difficultÈ rencontrÈe","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","3","3","Moyen","De 2 ‡† 4 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","1","TH","TH","En recherche d'emploi","Entre deux et quatre heures","0"
29736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27173,100,"Effectuation #2","une femme","1967","France","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","4","1","1","1","2","contenu du cours","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
28433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26844,NA,"Effectuation #2","un homme","1981","Togo","Bac+5 (Master ou Èquivalent)","Sciences sociales (Èconomie\, sciences politiques\, sociologie\, etc)","EmployÈs","autre","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","1","4","4","1","5","JE SOUHAITE APPROFONDIR MES CONNAISSANCES SUR LES PRINCIPES DE L'EFFECTUATION ","Entre une et deux heures","Oui, dont certains intÈgralement","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","EmployÈs","Moins de deux heures","0"
27046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30860,NA,"Effectuation #2","un homme","1981","France","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","Je n'ai aucune expÈrience en crÈation d'entreprise","5","1","1","1","3","PrÈparer un projet moyen terme (3 ans)","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non","4. Non, n'Ètait pas le critËre principal","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈ ‡† trouver du temps","Disponibles","Èchanges sur les fils de discussion de la plateforme","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","5","TrËs facile","Moins de 30 minutes","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Peu satisfaisante","3","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
30430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7707,NA,"Effectuation #2","un homme","1993","Maroc","Bac+2 (Deug, IUT, BTS ou Èquivalent)","Management/Gestion d  entreprise","Etudiants","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","5","3","5","2","2","Apprendre, dÈvelopper une certaine polyvalence, montrer que je fais partie de la gÈnÈration XY(gÈnÈration internet), et enfin faire valoir ce certificat sur mon CV","Entre une et deux heures","Oui, dont certains intÈgralement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H","H&M","Etudiants","Moins de deux heures","0"
13585,NA,"Effectuation #2","un homme","1970","France","Bac+5 (Master ou Èquivalent)","IngÈnierie et technologies","Cadres et professions intellectuelles","par une communication de l'EMLYON","Je n'ai aucune expÈrience en crÈation d'entreprise","4","2","2","2","3","Je souhaite en savoir plus sur l'effectuation","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","3","Non","4. Non, n'Ètait pas le critËre principal","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈ ‡† trouver du temps","Disponibles","rencontres ‚Äúphysiques‚Äù (en face-‡†-face)","Oui des camarades de promotion (dans le cas des Ètudiants)","S'encourager mutuellement ‡† poursuivre le MOOC","4","5","Moyen","De 2 ‡† 4 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","4","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
11390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5053,100,"Effectuation #2","un homme","1980","Djibouti","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","3","3","1","4","Comprendre et acquÈrir les connaissances nÈcessaires sur la crÈation d'enteprise","Entre une et deux heures","Oui, dont certains intÈgralement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","Cadres et professions intellectuelles","Moins de deux heures","0"
27180,NA,"Effectuation #2","un homme","1988","France","Bac+3 (Licence ou Èquivalent)","IngÈnierie et technologies","Etudiants","par une communication de l'EMLYON","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","3","4","5","2","3","J'espËre intÈgrer l'EM Lyon aprËs mon diplÙme d'ingÈnieur pour un MS, je profite de ce MOOC pour prendre de l'avance et mettre toutes les chances de mon cÙtÈ.","Entre quatre et six heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","1. Oui, dÈcisif","Le fait de pouvoir valoriser l'attestation dans mes Ètudes ou ma carriËre","Aucune difficultÈ rencontrÈe","Disponibles","rencontres ‚Äúphysiques‚Äù (en face-‡†-face)","Oui des camarades de promotion (dans le cas des Ètudiants)","RegardÈ des vidÈos ensemble,S'encourager mutuellement ‡† poursuivre le MOOC","4","4","Facile","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","3","TH","TH","Etudiants","Entre quatre et six heures","0"
30363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30985,NA,"Effectuation #2","une femme","1993","Maroc","Bac+3 (Licence ou Èquivalent)","GÈographie\, architecture\, urbanisme et amÈnagement du territoire","Etudiants","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","5","3","3","1","4",NA,"Entre deux et quatre heures","Oui, mais tous suivis partiellement","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H","H&M","Etudiants","Entre deux et quatre heures","0"
32430,100,"Effectuation #2","une femme","1985","Maroc","Bac+5 (Master ou Èquivalent)","Education et formation des enseignants","Etudiants","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","5","5","5","4","3","Pour avoir de nouvelles connaissances","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H","H&M","Etudiants","Entre deux et quatre heures","0"
30180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30223,100,"Effectuation #2","un homme","1976","Cameroun","Bac+5 (Master ou Èquivalent)","Droit","EmployÈs","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","1","1","5","1","3","Acceder aux secrets des entrepreneurs et les utiliser pour creer ma propre entreprise","Entre une et deux heures","Oui, dont certains intÈgralement","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","EmployÈs","Moins de deux heures","0"
25024,NA,"Effectuation #2","un homme","1986","CÙte d'Ivoire","Bac+5 (Master ou Èquivalent)","Sciences naturelles (Agronomie\, biologie\, physique\, chimie\, etc)","Cadres et professions intellectuelles","par un ami ou une connaissance","Je n'ai aucune expÈrience en crÈation d'entreprise","5","5","5","4","3",NA,"Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
29234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26655,88,"Effectuation #2","un homme","1989","CÙte d'Ivoire","Bac+3 (Licence ou Èquivalent)","Droit","EmployÈs","par un ami ou une connaissance","Je n'ai aucune expÈrience en crÈation d'entreprise,J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","2","2","3","2","3","- AcquÈrir de la connaissance, - Avoir les rudiments nÈcessaires pour mes investissemments futurs.","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","3. Oui, cela a aidÈ","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈ ‡† trouver du temps","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","4","Moyen","De 2 ‡† 4 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","4","B","B","EmployÈs","Entre deux et quatre heures","0"
24183,NA,"Effectuation #2","un homme","1981","AlgÈrie","Bac+5 (Master ou Èquivalent)","MathÈmatiques\, informatique","EmployÈs","par une communication de Unow","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","5","5","1","3","Áa m  intÈresse ","Plus de six heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","3. Oui, cela a aidÈ","La volontÈ d'acquÈrir de nouvelles compÈtences","Aucune difficultÈ rencontrÈe","TrËs disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","5","5","Moyen","De 1 ‡† 2 heures","Oui\, j'ai soumis un projet en tant que Porteur de Projet","TrËs satisfaisante","Je n'ai pas participÈ ‡† l'activitÈ mi-MOOC","M","H&M","EmployÈs","Plus de six heures","0"
31464,100,"Effectuation #2","un homme","1994","France","Bac+3 (Licence ou Èquivalent)","Management/Gestion d  entreprise","Etudiants","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","1","2","3","1","4",NA,"Moins d'une heure","Oui, mais tous suivis partiellement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Moins de deux heures","0"
33060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29894,NA,"Effectuation #2, Laboratoire","un homme","1980","Cameroun","Bac+3 (Licence ou Èquivalent)","MathÈmatiques\, informatique","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je suis en train de crÈer mon entreprise (phase de dÈmarrage),J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an","3","5","5","1","4","Avoir des compÈtences utiles pour rÈussir ma crÈation et le dÈveloppement de mon entreprise.","Entre quatre et six heures","Oui, dont certains intÈgralement","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","Cadres et professions intellectuelles","Entre quatre et six heures","0"
26852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30001,NA,"Effectuation #2","un homme","1948","France","Bac+5 (Master ou Èquivalent)","Autre","RetraitÈs","par une communication de Unow","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),J  ai dÈj√† crÈÈ plusieurs entreprises",NA,"5","1","1","5","Etre dans un reseau de crÈateurs net rafraichir mes connaissances","Plus de six heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","1. Oui, dÈcisif","La volontÈ d'acquÈrir de nouvelles compÈtences","Aucune difficultÈ rencontrÈe","TrËs disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","5","5","Moyen","De 2 ‡† 4 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","TrËs satisfaisante","5","TH","TH","Autre","Plus de six heures","0"
27423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32076,NA,"Effectuation #2","un homme","1959","France","Bac+8 (Doctorat ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","autre","Je n'ai aucune expÈrience en crÈation d'entreprise","1","2","1","1","1","CuriositÈ intellectuelle par rapport au concept que j'ai ainsi d""couvert.","Entre une et deux heures","Oui, dont certains intÈgralement","5","Non","3. Oui, cela a aidÈ","La volontÈ d'acquÈrir de nouvelles compÈtences","Aucune difficultÈ rencontrÈe","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","4","Facile","De 1 ‡† 2 heures","Non\, je ne sais pas de quoi il s'agit","Satisfaisante","Je n'ai pas participÈ ‡† l'activitÈ mi-MOOC","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
27477,NA,"Effectuation #2","un homme","1959","France","Bac+8 (Doctorat ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par une communication de l'EMLYON","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","1","2","1","1","1","L'approche de la thÈmatique qui semble originale","Entre une et deux heures","Oui, dont certains intÈgralement","5","Non","2. Oui, c'est un paramËtre trËs important","La satisfaction personnelle d'‡™tre allÈ jusqu'au bout de la formation","Aucune difficultÈ rencontrÈe","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","4","Facile","De 1 ‡† 2 heures","Non\, je ne sais pas de quoi il s'agit","TrËs satisfaisante","Je n'ai pas participÈ ‡† l'activitÈ mi-MOOC","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
28949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32523,NA,"Effectuation #2","un homme","1986","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","sur un rÈseau social","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),Je suis en train de crÈer mon entreprise (phase de dÈmarrage)","1","1","1","1","4",NA,"Moins d'une heure","Oui, dont certains intÈgralement","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
31462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28190,NA,"Effectuation #2","une femme","1977","France","Bac+5 (Master ou Èquivalent)","Droit","Cadres et professions intellectuelles","par mon milieu professionnel (collËgue)","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","5","5","5","4","2","curiositÈ, envie de progresser sur mon expertise, suivre les tendances, me familiariser avec ce nouveau mode d'apprentissage digital","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
